typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
A,19990101,1999,52,1999,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8792403.0,False,-1,,,False,8792403.0,False,,False,3677821.0,,3677821.0,0,False,False,
A,19990101,1999,52,1999,12,DZA,Algeria,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2830.0,False,-1,,,False,2830.0,False,,False,6829.0,,6829.0,0,False,False,
A,19990101,1999,52,1999,20,AND,Andorra,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,358955.0,False,-1,,,False,358955.0,False,,False,280528.0,,280528.0,0,False,False,
A,19990101,1999,52,1999,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9322495.0,False,-1,,,False,9322495.0,False,,False,907651.0,,907651.0,0,False,False,
A,19990101,1999,52,1999,28,ATG,Antigua and Barbuda,RX,Re-export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6750.0,False,-1,,,False,6750.0,False,,False,,,4015.0,0,False,False,
A,19990101,1999,52,1999,28,ATG,Antigua and Barbuda,X,Export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6784.0,False,-1,,,False,6784.0,False,,False,,4042.0,4042.0,0,False,False,
A,19990101,1999,52,1999,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3589051.0,False,-1,,,False,3589051.0,False,,False,963410.0,,963410.0,0,False,False,
A,19990101,1999,52,1999,32,ARG,Argentina,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,293854023.0,False,-1,,,False,293854023.0,False,,False,77213249.0,,77213249.0,0,False,False,
A,19990101,1999,52,1999,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60000.0,False,-1,,,False,60000.0,False,,False,,19500.0,19500.0,0,False,False,
A,19990101,1999,52,1999,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12882.0,False,-1,,,False,12882.0,False,,False,,14544.0,14544.0,0,False,False,
A,19990101,1999,52,1999,36,AUS,Australia,RX,Re-export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1625.0,False,-1,,,False,1625.0,False,,False,,,1985.0,0,False,False,
A,19990101,1999,52,1999,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,78733.0,False,-1,,,False,78733.0,False,,False,,87118.0,87118.0,0,False,False,
A,19990101,1999,52,1999,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,102110937.0,False,-1,,,False,102110937.0,False,,False,69021538.0,,69021538.0,0,False,False,
A,19990101,1999,52,1999,40,AUT,Austria,X,Export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8214544.0,False,-1,,,False,8214544.0,False,,False,,5862964.0,5862964.0,0,False,False,
A,19990101,1999,52,1999,44,BHS,Bahamas,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2536526.0,False,-1,,,False,2536526.0,False,,False,1835843.0,,1835843.0,0,False,False,
A,19990101,1999,52,1999,51,ARM,Armenia,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1626521.0,False,-1,,,False,1626521.0,False,,False,1443402.0,,1443402.0,0,False,False,
A,19990101,1999,52,1999,52,BRB,Barbados,M,Import,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3179667.0,False,-1,,,False,3179667.0,False,,False,1156317.0,,1156317.0,0,True,False,
A,19990101,1999,52,1999,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,986753938.0,False,-1,,,False,986753938.0,False,,False,565709910.0,,565709910.0,0,False,False,
A,19990101,1999,52,1999,56,BEL,Belgium,X,Export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1110880514.0,False,-1,,,False,1110880514.0,False,,False,,868697139.0,868697139.0,0,False,False,
A,19990101,1999,52,1999,64,BTN,Bhutan,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,87769.0,False,-1,,,False,87769.0,False,,False,8965.0,,8965.0,0,False,False,
A,19990101,1999,52,1999,68,BOL,Bolivia (Plurinational State of),X,Export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10124882.0,False,-1,,,False,10124882.0,False,,False,,870415.0,870415.0,0,False,False,
A,19990101,1999,52,1999,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39062.0,False,-1,,,False,39062.0,False,,False,69824.0,,69824.0,0,False,False,
A,19990101,1999,52,1999,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,81226485.0,False,-1,,,False,81226485.0,False,,False,,12518007.0,12518007.0,0,False,False,
A,19990101,1999,52,1999,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,312193.0,False,-1,,,False,312193.0,False,,False,1177631.0,,1177631.0,0,False,False,
A,19990101,1999,52,1999,100,BGR,Bulgaria,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36147721.0,False,-1,,,False,36147721.0,False,,False,6571123.0,,6571123.0,0,False,False,
A,19990101,1999,52,1999,100,BGR,Bulgaria,X,Export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,110494.0,False,-1,,,False,110494.0,False,,False,,42460.0,42460.0,0,False,False,
A,19990101,1999,52,1999,108,BDI,Burundi,X,Export,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1562.0,False,-1,,,False,1562.0,False,,False,,711.0,711.0,0,True,False,
A,19990101,1999,52,1999,112,BLR,Belarus,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21108984.0,False,-1,,,False,21108984.0,False,,False,7862296.0,,7862296.0,0,False,False,
A,19990101,1999,52,1999,112,BLR,Belarus,X,Export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3837812.0,False,-1,,,False,3837812.0,False,,False,,1968000.0,1968000.0,0,False,False,
A,19990101,1999,52,1999,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4200.0,False,-1,,,False,4200.0,False,,False,357.0,,357.0,0,False,False,
A,19990101,1999,52,1999,12,DZA,Algeria,M,Import,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,85.0,False,-1,,,False,85.0,False,,False,188.0,,188.0,0,False,False,
A,19990101,1999,52,1999,20,AND,Andorra,M,Import,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3312.0,False,-1,,,False,3312.0,False,,False,7601.0,,7601.0,0,False,False,
A,19990101,1999,52,1999,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10497.0,False,-1,,,False,10497.0,False,,False,2081.0,,2081.0,0,False,False,
A,19990101,1999,52,1999,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86140.0,False,-1,,,False,86140.0,False,,False,17190.0,,17190.0,0,False,False,
A,19990101,1999,52,1999,32,ARG,Argentina,M,Import,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,494102.0,False,-1,,,False,494102.0,False,,False,1028621.0,,1028621.0,0,False,False,
A,19990101,1999,52,1999,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7609.0,False,-1,,,False,7609.0,False,,False,,18384.0,18384.0,0,False,False,
A,19990101,1999,52,1999,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,910811.0,False,-1,,,False,910811.0,False,,False,,1930497.0,1930497.0,0,False,False,
A,19990101,1999,52,1999,36,AUS,Australia,RX,Re-export,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1812.0,False,-1,,,False,1812.0,False,,False,,,3778.0,0,False,False,
A,19990101,1999,52,1999,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,485624.0,False,-1,,,False,485624.0,False,,False,,417298.0,417298.0,0,False,False,
A,19990101,1999,52,1999,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2139119.0,False,-1,,,False,2139119.0,False,,False,3057308.0,,3057308.0,0,False,False,
A,19990101,1999,52,1999,40,AUT,Austria,X,Export,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,246178.0,False,-1,,,False,246178.0,False,,False,,400383.0,400383.0,0,False,False,
A,19990101,1999,52,1999,44,BHS,Bahamas,M,Import,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25816.0,False,-1,,,False,25816.0,False,,False,68557.0,,68557.0,0,False,False,
A,19990101,1999,52,1999,52,BRB,Barbados,M,Import,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6465.0,False,-1,,,False,6465.0,False,,False,4328.0,,4328.0,0,True,False,
A,19990101,1999,52,1999,52,BRB,Barbados,X,Export,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1250.0,False,-1,,,False,1250.0,False,,False,,1179.0,1179.0,0,True,False,
A,19990101,1999,52,1999,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2410152.0,False,-1,,,False,2410152.0,False,,False,3826652.0,,3826652.0,0,False,False,
A,19990101,1999,52,1999,56,BEL,Belgium,X,Export,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,634281.0,False,-1,,,False,634281.0,False,,False,,1121403.0,1121403.0,0,False,False,
A,19990101,1999,52,1999,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,805659.0,False,-1,,,False,805659.0,False,,False,1039189.0,,1039189.0,0,False,False,
A,19990101,1999,52,1999,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H1,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,749961.0,False,-1,,,False,749961.0,False,,False,,1541230.0,1541230.0,0,False,False,
