typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
A,19900101,1990,52,1990,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5053.0,False,-1,,,True,5053.0,False,,False,,13751.0,13751.0,0,False,False,
A,19900101,1990,52,1990,36,AUS,Australia,RX,Re-export,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1125.0,False,-1,,,True,1125.0,False,,False,,,3706.0,0,False,False,
A,19900101,1990,52,1990,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,95779.0,False,-1,,,True,95779.0,False,,False,,95036.0,95036.0,0,False,False,
A,19900101,1990,52,1990,50,BGD,Bangladesh,M,Import,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4187.0,False,-1,,,True,4187.0,False,,False,686.0,,686.0,0,False,False,
A,19900101,1990,52,1990,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,89.0,False,-1,,,True,89.0,False,,False,575.0,,575.0,0,False,False,
A,19900101,1990,52,1990,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,53274008.0,False,-1,,,True,53274008.0,False,,False,,8897463.0,8897463.0,0,False,False,
A,19900101,1990,52,1990,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,959919.0,False,-1,,,True,959919.0,False,,False,,1645425.0,1645425.0,0,False,False,
A,19900101,1990,52,1990,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,679.0,False,-1,,,True,679.0,False,,False,,2151.0,2151.0,0,False,False,
A,19900101,1990,52,1990,50,BGD,Bangladesh,M,Import,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5000.0,False,-1,,,True,5000.0,False,,False,2625.0,,2625.0,0,False,False,
A,19900101,1990,52,1990,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,905647.0,False,-1,,,True,905647.0,False,,False,1385053.0,,1385053.0,0,False,False,
A,19900101,1990,52,1990,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,546110.0,False,-1,,,True,546110.0,False,,False,,594616.0,594616.0,0,False,False,
A,19900101,1990,52,1990,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,255463.0,False,-1,,,True,255463.0,False,,False,,783350.0,783350.0,0,False,False,
A,19900101,1990,52,1990,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1254971.0,False,-1,,,True,1254971.0,False,,False,,1507603.0,1507603.0,0,False,False,
A,19900101,1990,52,1990,50,BGD,Bangladesh,X,Export,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,402.0,False,-1,,,True,402.0,False,,False,,593.0,593.0,0,False,False,
A,19900101,1990,52,1990,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4904084.0,False,-1,,,True,4904084.0,False,,False,,3089400.0,3089400.0,0,False,False,
A,19900101,1990,52,1990,36,AUS,Australia,RX,Re-export,0,W00,World,0,W00,World,H0,HS,True,80610,"Fruit, edible; grapes, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51440.0,False,-1,,,True,51440.0,False,,False,,,94453.0,0,False,False,
A,19900101,1990,52,1990,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H0,HS,True,80610,"Fruit, edible; grapes, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10852494.0,False,-1,,,True,10852494.0,False,,False,,16249262.0,16249262.0,0,False,False,
A,19900101,1990,52,1990,50,BGD,Bangladesh,M,Import,0,W00,World,0,W00,World,H0,HS,True,80610,"Fruit, edible; grapes, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,418437.0,False,-1,,,True,418437.0,False,,False,329959.0,,329959.0,0,False,False,
A,19900101,1990,52,1990,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H0,HS,True,80610,"Fruit, edible; grapes, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14682060.0,False,-1,,,True,14682060.0,False,,False,15236249.0,,15236249.0,0,False,False,
A,19900101,1990,52,1990,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H0,HS,True,80610,"Fruit, edible; grapes, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1845304.0,False,-1,,,True,1845304.0,False,,False,,2242443.0,2242443.0,0,False,False,
A,19900101,1990,52,1990,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H0,HS,True,80810,"Fruit, edible; apples, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50.0,False,-1,,,True,50.0,False,,False,,628.0,628.0,0,False,False,
A,19900101,1990,52,1990,36,AUS,Australia,RX,Re-export,0,W00,World,0,W00,World,H0,HS,True,80810,"Fruit, edible; apples, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12187.0,False,-1,,,True,12187.0,False,,False,,,10139.0,0,False,False,
A,19900101,1990,52,1990,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H0,HS,True,80810,"Fruit, edible; apples, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28951439.0,False,-1,,,True,28951439.0,False,,False,,16553062.0,16553062.0,0,False,False,
A,19900101,1990,52,1990,50,BGD,Bangladesh,M,Import,0,W00,World,0,W00,World,H0,HS,True,80810,"Fruit, edible; apples, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3116050.0,False,-1,,,True,3116050.0,False,,False,1597675.0,,1597675.0,0,False,False,
A,19900101,1990,52,1990,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H0,HS,True,80810,"Fruit, edible; apples, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,112160672.0,False,-1,,,True,112160672.0,False,,False,58137348.0,,58137348.0,0,False,False,
A,19900101,1990,52,1990,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H0,HS,True,80810,"Fruit, edible; apples, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6293045.0,False,-1,,,True,6293045.0,False,,False,,2522187.0,2522187.0,0,False,False,
A,19900101,1990,52,1990,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H0,HS,True,80930,"Fruit, edible; peaches including nectarines, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2238319.0,False,-1,,,True,2238319.0,False,,False,,3236040.0,3236040.0,0,False,False,
