typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
A,20150101,2015,52,2015,4,AFG,Afghanistan,M,Import,0,W00,World,0,W00,World,H2,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,142518376.0,False,-1,,,False,142518376.0,False,,False,27047327.0,,27047327.0,0,True,False,
A,20150101,2015,52,2015,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1336937.0,False,-1,,,False,1336937.0,False,,False,993424.0,,993424.0,0,True,False,
A,20150101,2015,52,2015,52,BRB,Barbados,M,Import,0,W00,World,0,W00,World,H2,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4544849.0,False,-1,,,False,4544849.0,False,,False,2644366.0,,2644366.0,0,True,False,
A,20150101,2015,52,2015,4,AFG,Afghanistan,X,Export,0,W00,World,0,W00,World,H2,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6246147.0,False,-1,,,False,6246147.0,False,,False,,24606577.0,24606577.0,0,True,False,
A,20150101,2015,52,2015,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12009.0,False,-1,,,False,12009.0,False,,False,35349.0,,35349.0,0,True,False,
A,20150101,2015,52,2015,8,ALB,Albania,X,Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,258673.0,False,-1,,,False,258673.0,False,,False,,301155.0,301155.0,0,True,False,
A,20150101,2015,52,2015,12,DZA,Algeria,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42.0,False,-1,,,False,42.0,False,,False,367.0,,367.0,0,True,False,
A,20150101,2015,52,2015,12,DZA,Algeria,X,Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32141.0,False,-1,,,False,32141.0,False,,False,,34634.0,34634.0,0,True,False,
A,20150101,2015,52,2015,20,AND,Andorra,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1171.0,False,8,kg,1171.0,False,1171.0,False,0.0,False,3574.809,,3574.809,0,False,True,
A,20150101,2015,52,2015,24,AGO,Angola,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24598.0,False,8,kg,24598.0,False,19542.0,False,,False,112343.27,103269.71,112343.27,0,False,True,
A,20150101,2015,52,2015,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1125.0,False,-1,,,False,1125.0,False,,False,3532.0,,3532.0,0,True,False,
A,20150101,2015,52,2015,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,112886.0,False,8,kg,112886.0,False,112886.0,False,0.0,False,69937.33,,69937.33,0,False,True,
A,20150101,2015,52,2015,31,AZE,Azerbaijan,X,Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22.4,False,8,kg,22.4,False,22.4,False,0.0,False,,175.07,175.07,0,False,True,
A,20150101,2015,52,2015,32,ARG,Argentina,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,87000.0,False,8,kg,87000.0,False,87000.0,False,,False,390905.53,381668.86,390905.53,0,False,True,
A,20150101,2015,52,2015,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,107434.0,False,8,kg,107434.0,False,107434.0,False,,False,,351903.5,351903.5,0,False,True,
A,20150101,2015,52,2015,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2432701.0,False,-1,,,False,2432701.0,False,,False,,8765021.0,8765021.0,0,True,False,
A,20150101,2015,52,2015,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,49852.0,False,-1,,,False,49852.0,False,,False,,297405.0,297405.0,0,True,False,
A,20150101,2015,52,2015,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3704099.0,False,8,kg,3704099.0,False,3704099.0,False,0.0,False,15682064.444,,15682064.444,0,False,True,
A,20150101,2015,52,2015,40,AUT,Austria,X,Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2866575.0,False,8,kg,2866575.0,False,2866575.0,False,0.0,False,,9356415.545,9356415.545,0,False,True,
A,20150101,2015,52,2015,44,BHS,Bahamas,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7935.0,False,-1,,,False,7935.0,False,,False,82036.0,,82036.0,0,True,False,
A,20150101,2015,52,2015,48,BHR,Bahrain,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,466870.1,False,8,kg,466870.1,False,466870.1,False,,False,577256.876,,577256.876,0,False,True,
A,20150101,2015,52,2015,48,BHR,Bahrain,RX,Re-export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.0,False,8,kg,3.0,False,3.0,False,,False,,112.952,112.952,0,False,True,
A,20150101,2015,52,2015,48,BHR,Bahrain,X,Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.0,False,8,kg,3.0,False,3.0,False,,False,,112.952,112.952,0,False,True,
A,20150101,2015,52,2015,50,BGD,Bangladesh,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,990.0,True,-1,,,False,990.0,True,,False,1233.0,,1233.0,6,True,False,
A,20150101,2015,52,2015,51,ARM,Armenia,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17433.0,False,-1,,,False,17433.0,False,,False,54792.0,,54792.0,0,True,False,
A,20150101,2015,52,2015,51,ARM,Armenia,X,Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,227.0,False,-1,,,False,227.0,False,,False,,737.0,737.0,0,True,False,
A,20150101,2015,52,2015,52,BRB,Barbados,M,Import,0,W00,World,0,W00,World,H2,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1838.0,False,-1,,,False,1838.0,False,,False,11193.0,,11193.0,0,True,False,
A,20150101,2015,52,2015,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2384713.254,True,-1,,0.0,False,2384713.254,True,0.0,False,8186020.118,0.0,8186020.118,6,False,True,
A,20150101,2015,52,2015,56,BEL,Belgium,X,Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,679695.0,False,8,kg,679695.0,False,679695.0,False,0.0,False,0.0,2961223.558,2961223.558,0,False,True,
A,20150101,2015,52,2015,60,BMU,Bermuda,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6243.0,False,-1,,,False,6243.0,False,,False,40445.0,,40445.0,0,True,False,
A,20150101,2015,52,2015,60,BMU,Bermuda,X,Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20.0,False,-1,,,False,20.0,False,,False,,463.0,463.0,0,True,False,
A,20150101,2015,52,2015,68,BOL,Bolivia (Plurinational State of),M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86.0,False,8,kg,86.0,False,86.4,False,,False,1153.59,1058.22,1153.59,0,False,True,
A,20150101,2015,52,2015,70,BIH,Bosnia Herzegovina,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,364177.0,False,-1,,,False,364177.0,False,,False,886423.0,,886423.0,0,True,False,
A,20150101,2015,52,2015,70,BIH,Bosnia Herzegovina,X,Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22097.0,False,-1,,,False,22097.0,False,,False,,119994.0,119994.0,0,True,False,
A,20150101,2015,52,2015,72,BWA,Botswana,DX,Domestic Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13.6,False,8,kg,13.6,False,13.6,False,0.0,False,,31.572,31.572,0,False,True,
A,20150101,2015,52,2015,72,BWA,Botswana,M,Import,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1709.349,True,8,kg,1687.29,False,2198.489,True,0.0,False,19867.716,,19867.716,6,False,True,
