typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
A,19940101,1994,52,1994,32,ARG,Argentina,M,Import,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,247100784.0,False,-1,,,False,247100784.0,False,,False,63563736.0,,63563736.0,0,True,False,
A,19940101,1994,52,1994,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,55609.0,False,-1,,,False,55609.0,False,,False,,30644.0,30644.0,0,True,False,
A,19940101,1994,52,1994,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11321.0,False,-1,,,False,11321.0,False,,False,,22372.0,22372.0,0,True,False,
A,19940101,1994,52,1994,36,AUS,Australia,RX,Re-export,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,314.0,False,-1,,,False,314.0,False,,False,,,897.0,0,True,False,
A,19940101,1994,52,1994,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,487129.0,False,-1,,,False,487129.0,False,,False,,439717.0,439717.0,0,True,False,
A,19940101,1994,52,1994,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,143759840.0,False,-1,,,False,143759840.0,False,,False,82078800.0,,82078800.0,0,True,False,
A,19940101,1994,52,1994,40,AUT,Austria,X,Export,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28405496.0,False,-1,,,False,28405496.0,False,,False,,16347064.0,16347064.0,0,True,False,
A,19940101,1994,52,1994,64,BTN,Bhutan,M,Import,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46199.0,False,-1,,,False,46199.0,False,,False,5232.0,,5232.0,0,True,False,
A,19940101,1994,52,1994,68,BOL,Bolivia (Plurinational State of),X,Export,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,545500.0,False,-1,,,False,545500.0,False,,False,,115767.0,115767.0,0,True,False,
A,19940101,1994,52,1994,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37476.0,False,-1,,,False,37476.0,False,,False,13568.0,,13568.0,0,True,False,
A,19940101,1994,52,1994,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51865088.0,False,-1,,,False,51865088.0,False,,False,,10996414.0,10996414.0,0,True,False,
A,19940101,1994,52,1994,84,BLZ,Belize,X,Export,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50807560.0,False,-1,,,False,50807560.0,False,,False,,14854689.0,14854689.0,0,True,False,
A,19940101,1994,52,1994,96,BRN,Brunei Darussalam,M,Import,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,949275.0,False,-1,,,False,949275.0,False,,False,579832.0,,579832.0,0,True,False,
A,19940101,1994,52,1994,108,BDI,Burundi,X,Export,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64941.0,False,-1,,,False,64941.0,False,,False,,56913.0,56913.0,0,True,False,
A,19940101,1994,52,1994,32,ARG,Argentina,M,Import,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,399983.0,False,-1,,,False,399983.0,False,,False,743742.0,,743742.0,0,True,False,
A,19940101,1994,52,1994,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25761.0,False,-1,,,False,25761.0,False,,False,,48166.0,48166.0,0,True,False,
A,19940101,1994,52,1994,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,884239.0,False,-1,,,False,884239.0,False,,False,,1917396.0,1917396.0,0,True,False,
A,19940101,1994,52,1994,36,AUS,Australia,RX,Re-export,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3279.0,False,-1,,,False,3279.0,False,,False,,,12906.0,0,True,False,
A,19940101,1994,52,1994,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3279.0,False,-1,,,False,3279.0,False,,False,,12906.0,12906.0,0,True,False,
A,19940101,1994,52,1994,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2476402.0,False,-1,,,False,2476402.0,False,,False,3094751.0,,3094751.0,0,True,False,
A,19940101,1994,52,1994,40,AUT,Austria,X,Export,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,292029.0,False,-1,,,False,292029.0,False,,False,,123144.0,123144.0,0,True,False,
A,19940101,1994,52,1994,68,BOL,Bolivia (Plurinational State of),M,Import,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2187.0,False,-1,,,False,2187.0,False,,False,406.0,,406.0,0,True,False,
A,19940101,1994,52,1994,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,736824.0,False,-1,,,False,736824.0,False,,False,1182700.0,,1182700.0,0,True,False,
A,19940101,1994,52,1994,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,628877.0,False,-1,,,False,628877.0,False,,False,,925401.0,925401.0,0,True,False,
A,19940101,1994,52,1994,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,105.0,False,-1,,,False,105.0,False,,False,341.0,,341.0,0,True,False,
A,19940101,1994,52,1994,96,BRN,Brunei Darussalam,M,Import,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20755.0,False,-1,,,False,20755.0,False,,False,47103.0,,47103.0,0,True,False,
A,19940101,1994,52,1994,108,BDI,Burundi,M,Import,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17.0,False,-1,,,False,17.0,False,,False,84.0,,84.0,0,True,False,
A,19940101,1994,52,1994,108,BDI,Burundi,X,Export,0,W00,World,0,W00,World,H0,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6500.0,False,-1,,,False,6500.0,False,,False,,14964.0,14964.0,0,True,False,
A,19940101,1994,52,1994,32,ARG,Argentina,M,Import,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,320799.0,False,-1,,,False,320799.0,False,,False,255379.0,,255379.0,0,True,False,
A,19940101,1994,52,1994,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,356735.0,False,-1,,,False,356735.0,False,,False,,643194.0,643194.0,0,True,False,
A,19940101,1994,52,1994,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2903060.0,False,-1,,,False,2903060.0,False,,False,,6353108.0,6353108.0,0,True,False,
A,19940101,1994,52,1994,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1070254.0,False,-1,,,False,1070254.0,False,,False,2160110.0,,2160110.0,0,True,False,
A,19940101,1994,52,1994,40,AUT,Austria,X,Export,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7027.0,False,-1,,,False,7027.0,False,,False,,16335.0,16335.0,0,True,False,
A,19940101,1994,52,1994,64,BTN,Bhutan,M,Import,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,330500.0,False,-1,,,False,330500.0,False,,False,38556.0,,38556.0,0,True,False,
A,19940101,1994,52,1994,64,BTN,Bhutan,X,Export,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6236835.0,False,-1,,,False,6236835.0,False,,False,,1873158.0,1873158.0,0,True,False,
A,19940101,1994,52,1994,68,BOL,Bolivia (Plurinational State of),M,Import,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2312.0,False,-1,,,False,2312.0,False,,False,724.0,,724.0,0,True,False,
A,19940101,1994,52,1994,68,BOL,Bolivia (Plurinational State of),X,Export,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2812.0,False,-1,,,False,2812.0,False,,False,,5179.0,5179.0,0,True,False,
A,19940101,1994,52,1994,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,66.0,False,-1,,,False,66.0,False,,False,155.0,,155.0,0,True,False,
A,19940101,1994,52,1994,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13284843.0,False,-1,,,False,13284843.0,False,,False,,17608488.0,17608488.0,0,True,False,
A,19940101,1994,52,1994,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,47.0,False,-1,,,False,47.0,False,,False,189.0,,189.0,0,True,False,
A,19940101,1994,52,1994,84,BLZ,Belize,X,Export,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21050.0,False,-1,,,False,21050.0,False,,False,,146188.0,146188.0,0,True,False,
A,19940101,1994,52,1994,96,BRN,Brunei Darussalam,M,Import,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,250237.0,False,-1,,,False,250237.0,False,,False,626089.0,,626089.0,0,True,False,
A,19940101,1994,52,1994,108,BDI,Burundi,X,Export,0,W00,World,0,W00,World,H0,HS,True,80450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8312.0,False,-1,,,False,8312.0,False,,False,,9863.0,9863.0,0,True,False,
A,19940101,1994,52,1994,32,ARG,Argentina,M,Import,0,W00,World,0,W00,World,H0,HS,True,80610,"Fruit, edible; grapes, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3867954.0,False,-1,,,False,3867954.0,False,,False,3564322.0,,3564322.0,0,True,False,
A,19940101,1994,52,1994,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H0,HS,True,80610,"Fruit, edible; grapes, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4909653.0,False,-1,,,False,4909653.0,False,,False,,5472701.0,5472701.0,0,True,False,
A,19940101,1994,52,1994,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H0,HS,True,80610,"Fruit, edible; grapes, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12286232.0,False,-1,,,False,12286232.0,False,,False,,20352249.0,20352249.0,0,True,False,
A,19940101,1994,52,1994,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H0,HS,True,80610,"Fruit, edible; grapes, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,47551056.0,False,-1,,,False,47551056.0,False,,False,47155804.0,,47155804.0,0,True,False,
