typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
A,20190101,2019,52,2019,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,2161827.94,False,,True,0.0,False,1684014.231,,1684014.231,6,False,True,
A,20190101,2019,52,2019,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,1000,Air,8,kg,273.0,False,8,kg,273.0,False,273.0,False,0.0,False,117.141,,117.141,0,False,True,
A,20190101,2019,52,2019,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,2100,Sea,-1,,0.0,True,8,kg,2161554.94,False,,True,0.0,False,1683897.09,,1683897.09,6,False,True,
A,20190101,2019,52,2019,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C01,Clearance for home use,0,0,TOTAL MOT,-1,,0.0,True,8,kg,234.3,False,,True,0.0,False,1855.967,,1855.967,6,False,True,
A,20190101,2019,52,2019,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C01,Clearance for home use,0,2100,Sea,-1,,0.0,True,8,kg,234.3,False,,True,0.0,False,1855.967,,1855.967,6,False,True,
A,20190101,2019,52,2019,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C20,CPC N.E.S.,0,0,TOTAL MOT,8,kg,2161593.64,False,8,kg,2161593.64,False,2161593.64,False,0.0,False,1682158.264,,1682158.264,0,False,True,
A,20190101,2019,52,2019,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C20,CPC N.E.S.,0,1000,Air,8,kg,273.0,False,8,kg,273.0,False,273.0,False,0.0,False,117.141,,117.141,0,False,True,
A,20190101,2019,52,2019,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C20,CPC N.E.S.,0,2100,Sea,8,kg,2161320.64,False,8,kg,2161320.64,False,2161320.64,False,0.0,False,1682041.123,,1682041.123,0,False,True,
A,20190101,2019,52,2019,4,AFG,Afghanistan,DX,Domestic Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12091475.3,False,8,kg,12091475.3,False,12091475.3,False,0.0,False,0.0,85737223.01,85737223.01,0,False,True,
A,20190101,2019,52,2019,4,AFG,Afghanistan,X,Export,0,W00,World,0,W00,World,H4,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12091475.3,False,8,kg,12091475.3,False,12091475.3,False,0.0,False,0.0,85737223.01,85737223.01,0,False,True,
A,20190101,2019,52,2019,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H5,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16527.0,False,8,kg,16527.0,False,16527.0,False,0.0,False,23199.953,0.0,23199.953,0,False,True,
A,20190101,2019,52,2019,8,ALB,Albania,X,Export,0,W00,World,0,W00,World,H5,HS,True,80420,"Fruit, edible; figs, fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,82588.2,False,8,kg,82588.2,False,82588.2,False,0.0,False,0.0,148738.016,148738.016,0,False,True,
