typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
A,19970101,1997,52,1997,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4163069.0,False,-1,,,False,4163069.0,False,,False,2099542.0,,2099542.0,0,False,False,
A,19970101,1997,52,1997,12,DZA,Algeria,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4359698.0,False,-1,,,False,4359698.0,False,,False,6986812.0,,6986812.0,0,False,False,
A,19970101,1997,52,1997,20,AND,Andorra,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,381327.0,False,-1,,,False,381327.0,False,,False,272671.0,,272671.0,0,False,False,
A,19970101,1997,52,1997,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H0,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3236323.0,False,-1,,,False,3236323.0,False,,False,556547.0,,556547.0,0,True,False,
A,19970101,1997,52,1997,32,ARG,Argentina,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,250678688.0,False,-1,,,False,250678688.0,False,,False,77897936.0,,77897936.0,0,False,False,
A,19970101,1997,52,1997,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13220.0,False,-1,,,False,13220.0,False,,False,,27747.0,27747.0,0,False,False,
A,19970101,1997,52,1997,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,240034.0,False,-1,,,False,240034.0,False,,False,,252130.0,252130.0,0,False,False,
A,19970101,1997,52,1997,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,95940744.0,False,-1,,,False,95940744.0,False,,False,79095136.0,,79095136.0,0,False,False,
A,19970101,1997,52,1997,40,AUT,Austria,X,Export,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9587003.0,False,-1,,,False,9587003.0,False,,False,,7587046.0,7587046.0,0,False,False,
A,19970101,1997,52,1997,44,BHS,Bahamas,M,Import,0,W00,World,0,W00,World,H1,HS,True,80300,"Fruit, edible; bananas, (including plantains), fresh or dried",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1613500.0,False,-1,,,False,1613500.0,False,,False,1506882.0,,1506882.0,0,False,False,
